phi,Pe,r,g_avg
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.0680460888888889
50,25,1.1125,6.78382175555556
50,25,1.1375,8.898463566666669
50,25,1.1625,4.9066677555555565
50,25,1.1875,3.367579811111112
50,25,1.2125,2.2993820111111116
50,25,1.2375,1.724444833333333
50,25,1.2625,1.4178220222222213
50,25,1.2875,1.2007769666666672
50,25,1.3125,1.0560002555555554
50,25,1.3375,0.8822431555555545
50,25,1.3625,0.864587411111111
50,25,1.3875,0.7935136777777777
50,25,1.4125,0.7079647666666665
50,25,1.4375,0.6566957555555559
50,25,1.4625,0.6584617222222225
50,25,1.4875,0.6252102333333334
50,25,1.5125,0.5771902555555557
50,25,1.5375,0.5970733444444447
50,25,1.5625,0.58304
50,25,1.5875,0.5253543555555557
50,25,1.6125,0.5612407000000001
50,25,1.6375,0.5160305777777778
50,25,1.6625,0.5317294222222223
50,25,1.6875,0.526814911111111
50,25,1.7125,0.509781188888889
50,25,1.7375,0.5202878444444445
50,25,1.7625,0.5253901333333333
50,25,1.7875,0.5465735555555558
50,25,1.8125,0.5539310777777777
50,25,1.8375,0.5616326999999999
50,25,1.8625,0.6174498000000004
50,25,1.8875,0.6378809
50,25,1.9125,0.7294119888888889
50,25,1.9375,0.8345807999999995
50,25,1.9625,1.0155416888888888
50,25,1.9875,1.1245287000000006
50,25,2.0125,1.1383854111111107
50,25,2.0375,1.1003683666666668
50,25,2.0625,1.1553941555555554
50,25,2.0875,1.1377248
50,25,2.1125,1.187692588888889
50,25,2.1375,1.1859651555555553
50,25,2.1625,1.2166477333333334
50,25,2.1875,1.3302860555555551
50,25,2.2125,1.635254577777778
50,25,2.2375,2.1202238999999996
50,25,2.2625,2.1891719555555547
50,25,2.2875,1.8815304555555548
50,25,2.3125,1.6285409555555557
50,25,2.3375,1.3638506333333333
50,25,2.3625,1.2533336111111106
50,25,2.3875,1.125864166666666
50,25,2.4125,1.0669432333333335
50,25,2.4375,0.9956925333333331
50,25,2.4625,0.9413199333333331
50,25,2.4875,0.9270353222222214
50,25,2.5125,0.9010946888888884
50,25,2.5375,0.8114290222222221
50,25,2.5625,0.778536688888889
50,25,2.5875,0.7652174666666667
50,25,2.6125,0.7980862999999994
50,25,2.6375,0.7783888222222223
50,25,2.6625,0.7710799444444444
50,25,2.6875,0.718883855555556
50,25,2.7125,0.7852536444444447
50,25,2.7375,0.7536074666666658
50,25,2.7625,0.7218101000000001
50,25,2.7875,0.7350673666666665
50,25,2.8125,0.7527111111111107
50,25,2.8375,0.7637006333333335
50,25,2.8625,0.798952033333333
50,25,2.8875,0.8117750222222224
50,25,2.9125,0.8336482111111109
50,25,2.9375,0.8745533888888886
50,25,2.9625,0.9684390111111114
50,25,2.9875,0.941590088888889
50,25,3.0125,1.102406877777778
50,25,3.0375,1.1621401777777778
50,25,3.0625,1.1147757333333337
50,25,3.0875,1.175384888888889
50,25,3.1125,1.1710844888888883
50,25,3.1375,1.1407172666666665
50,25,3.1625,1.1658501444444442
50,25,3.1875,1.1589022333333336
50,25,3.2125,1.1610897888888891
50,25,3.2375,1.1765253666666668
50,25,3.2625,1.1270500333333333
50,25,3.2875,1.182661877777777
50,25,3.3125,1.2147927666666665
50,25,3.3375,1.2221726111111109
50,25,3.3625,1.1955393333333328
50,25,3.3875,1.2832475000000003
50,25,3.4125,1.2216852888888883
50,25,3.4375,1.1877820777777781
50,25,3.4625,1.1425273666666658
50,25,3.4875,1.0566311000000006
50,25,3.5125,1.0209254555555558
50,25,3.5375,0.9619789888888887
50,25,3.5625,0.9647721888888889
50,25,3.5875,0.9393730333333338
50,25,3.6125,0.9013153555555556
50,25,3.6375,0.8984194000000001
50,25,3.6625,0.8928329999999997
50,25,3.6875,0.915525644444444
50,25,3.7125,0.8705725555555549
50,25,3.7375,0.8709032444444441
50,25,3.7625,0.8821264555555557
50,25,3.7875,0.8784160555555557
50,25,3.8125,0.8739674444444443
50,25,3.8375,0.8945930444444445
50,25,3.8625,0.8849192000000008
50,25,3.8875,0.9216721777777772
50,25,3.9125,0.8920129999999994
50,25,3.9375,0.9158097333333332
50,25,3.9625,0.9223976999999997
50,25,3.9875,0.9494673444444449
50,25,4.0125,0.9881622444444444
50,25,4.0375,1.018947488888889
50,25,4.0625,1.0318771666666666
50,25,4.0875,1.060061411111111
50,25,4.1125,1.1319151666666665
50,25,4.1375,1.0803628222222221
50,25,4.1625,1.0902104555555556
50,25,4.1875,1.117373444444444
50,25,4.2125,1.1033830555555564
50,25,4.2375,1.1086727555555556
50,25,4.2625,1.112258288888889
50,25,4.2875,1.0915453888888889
50,25,4.3125,1.0794205000000001
50,25,4.3375,1.0844959888888892
50,25,4.3625,1.0255588777777778
50,25,4.3875,1.0507124888888888
50,25,4.4125,1.0431729777777776
50,25,4.4375,1.0812397000000005
50,25,4.4625,1.0684596999999996
50,25,4.4875,1.0451255666666666
50,25,4.5125,1.0843215888888886
50,25,4.5375,1.0369148222222222
50,25,4.5625,1.0833975888888894
50,25,4.5875,0.9909539666666664
50,25,4.6125,0.9738755999999998
50,25,4.6375,0.9970895222222227
50,25,4.6625,0.9436999555555556
50,25,4.6875,0.9474133333333329
50,25,4.7125,0.9532097888888893
50,25,4.7375,0.9410028222222228
50,25,4.7625,0.9530710666666665
50,25,4.7875,0.9654310333333332
50,25,4.8125,0.9572989333333332
50,25,4.8375,0.9478037666666665
50,25,4.8625,0.9353214666666665
50,25,4.8875,0.9469056111111115
50,25,4.9125,0.9549111555555558
50,25,4.9375,0.9626331555555555
50,25,4.9625,0.9505290666666669
50,25,4.9875,0.9938849777777777
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.07816102222222225
50,25,1.1125,6.991462200000002
50,25,1.1375,8.92044158888889
50,25,1.1625,5.1088184
50,25,1.1875,3.282527144444445
50,25,1.2125,2.248247900000001
50,25,1.2375,1.7050508333333327
50,25,1.2625,1.4566339444444436
50,25,1.2875,1.1518449333333345
50,25,1.3125,1.0179049888888883
50,25,1.3375,0.8964487666666653
50,25,1.3625,0.7933947444444442
50,25,1.3875,0.7430633111111109
50,25,1.4125,0.7355753888888886
50,25,1.4375,0.6747828333333334
50,25,1.4625,0.6598292222222222
50,25,1.4875,0.6178152777777776
50,25,1.5125,0.6023141666666666
50,25,1.5375,0.6035774111111113
50,25,1.5625,0.6003199999999999
50,25,1.5875,0.5316535666666669
50,25,1.6125,0.5531786777777777
50,25,1.6375,0.48305354444444454
50,25,1.6625,0.514887388888889
50,25,1.6875,0.5291851555555553
50,25,1.7125,0.5191242111111111
50,25,1.7375,0.5427339333333333
50,25,1.7625,0.5463831111111109
50,25,1.7875,0.5471329888888893
50,25,1.8125,0.5180690444444445
50,25,1.8375,0.6100681333333332
50,25,1.8625,0.614765288888889
50,25,1.8875,0.6543048
50,25,1.9125,0.7403923777777776
50,25,1.9375,0.8753550111111114
50,25,1.9625,0.9528664666666663
50,25,1.9875,1.0918243111111117
50,25,2.0125,1.1259630222222219
50,25,2.0375,1.1288346333333334
50,25,2.0625,1.1136971999999996
50,25,2.0875,1.1578445666666672
50,25,2.1125,1.1294676111111115
50,25,2.1375,1.221520722222222
50,25,2.1625,1.2665899
50,25,2.1875,1.364571733333333
50,25,2.2125,1.6307348111111113
50,25,2.2375,2.1626820111111114
50,25,2.2625,2.1246415555555553
50,25,2.2875,1.8762845777777768
50,25,2.3125,1.5913516666666674
50,25,2.3375,1.4044923222222228
50,25,2.3625,1.2643388555555555
50,25,2.3875,1.1652358666666665
50,25,2.4125,1.0607255999999998
50,25,2.4375,1.0043079111111108
50,25,2.4625,0.9376651888888887
50,25,2.4875,0.8916584666666664
50,25,2.5125,0.8135325000000001
50,25,2.5375,0.8583255999999999
50,25,2.5625,0.8054635222222218
50,25,2.5875,0.8239615111111109
50,25,2.6125,0.7682298222222217
50,25,2.6375,0.7764930666666671
50,25,2.6625,0.7812207111111111
50,25,2.6875,0.7568373555555558
50,25,2.7125,0.7723503444444445
50,25,2.7375,0.7430139111111103
50,25,2.7625,0.7171042222222225
50,25,2.7875,0.7522870999999997
50,25,2.8125,0.7626666666666664
50,25,2.8375,0.8112777666666665
50,25,2.8625,0.7881223666666668
50,25,2.8875,0.7899569111111112
50,25,2.9125,0.8181976111111112
50,25,2.9375,0.8701278444444439
50,25,2.9625,0.9367090888888888
50,25,2.9875,1.0098746555555556
50,25,3.0125,1.0439835999999998
50,25,3.0375,1.1196710444444449
50,25,3.0625,1.1438370000000002
50,25,3.0875,1.1608100111111108
50,25,3.1125,1.1839358999999996
50,25,3.1375,1.217848844444445
50,25,3.1625,1.1494074999999997
50,25,3.1875,1.2012552111111112
50,25,3.2125,1.1794555888888885
50,25,3.2375,1.200309166666667
50,25,3.2625,1.170881533333334
50,25,3.2875,1.1443348444444439
50,25,3.3125,1.205736111111111
50,25,3.3375,1.212284888888889
50,25,3.3625,1.2785132777777781
50,25,3.3875,1.2820667000000008
50,25,3.4125,1.2228574666666667
50,25,3.4375,1.1767275111111117
50,25,3.4625,1.1283756777777765
50,25,3.4875,1.0394267666666663
50,25,3.5125,1.0314592666666669
50,25,3.5375,0.9732864444444447
50,25,3.5625,0.9344563888888893
50,25,3.5875,0.9268294888888886
50,25,3.6125,0.908789366666667
50,25,3.6375,0.9025431777777774
50,25,3.6625,0.8920138555555558
50,25,3.6875,0.8759324000000002
50,25,3.7125,0.8856567333333325
50,25,3.7375,0.8837460111111112
50,25,3.7625,0.8435882222222223
50,25,3.7875,0.8836965888888885
50,25,3.8125,0.866623177777778
50,25,3.8375,0.896677722222222
50,25,3.8625,0.8781878000000007
50,25,3.8875,0.8892606222222224
50,25,3.9125,0.9104155222222221
50,25,3.9375,0.901587466666667
50,25,3.9625,0.9441010888888889
50,25,3.9875,0.9587462777777783
50,25,4.0125,0.9707167555555553
50,25,4.0375,1.0216719000000003
50,25,4.0625,1.0242463555555559
50,25,4.0875,1.072049166666667
50,25,4.1125,1.0954410666666672
50,25,4.1375,1.0781875333333337
50,25,4.1625,1.1543545999999998
50,25,4.1875,1.1164181555555555
50,25,4.2125,1.1211870888888893
50,25,4.2375,1.0968733999999996
50,25,4.2625,1.0834019333333333
50,25,4.2875,1.1127699333333334
50,25,4.3125,1.092174122222222
50,25,4.3375,1.1027091555555553
50,25,4.3625,1.0968483333333332
50,25,4.3875,1.0773791222222218
50,25,4.4125,1.056997333333333
50,25,4.4375,1.0564509555555555
50,25,4.4625,1.0577033444444441
50,25,4.4875,1.0716436777777774
50,25,4.5125,1.0781166777777778
50,25,4.5375,1.0173004333333338
50,25,4.5625,1.0353976000000007
50,25,4.5875,1.0284471
50,25,4.6125,0.9901357888888883
50,25,4.6375,0.9794075444444446
50,25,4.6625,0.9816624555555558
50,25,4.6875,0.957653333333333
50,25,4.7125,0.9203185111111113
50,25,4.7375,0.9720318333333331
50,25,4.7625,0.9398427666666664
50,25,4.7875,0.939948
50,25,4.8125,0.9140780999999996
50,25,4.8375,0.9296125555555558
50,25,4.8625,0.9170181222222226
50,25,4.8875,0.9554989111111114
50,25,4.9125,0.9642750666666667
50,25,4.9375,0.9531140777777779
50,25,4.9625,0.9757179444444445
50,25,4.9875,0.9834588444444441
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.07080472222222227
50,25,1.1125,6.94831621111111
50,25,1.1375,8.849232822222222
50,25,1.1625,4.939355977777778
50,25,1.1875,3.318737733333333
50,25,1.2125,2.3018562222222227
50,25,1.2375,1.726869044444444
50,25,1.2625,1.3877230333333324
50,25,1.2875,1.2248546444444457
50,25,1.3125,1.0460954777777778
50,25,1.3375,0.9166356888888877
50,25,1.3625,0.8359635888888887
50,25,1.3875,0.7884686333333335
50,25,1.4125,0.7001771333333332
50,25,1.4375,0.6733914555555556
50,25,1.4625,0.6331625555555559
50,25,1.4875,0.5942858777777776
50,25,1.5125,0.5600000222222223
50,25,1.5375,0.5404879333333337
50,25,1.5625,0.5612799999999999
50,25,1.5875,0.5083464777777779
50,25,1.6125,0.5345740111111112
50,25,1.6375,0.5227482000000002
50,25,1.6625,0.5293234777777778
50,25,1.6875,0.5315555999999999
50,25,1.7125,0.519708211111111
50,25,1.7375,0.4966907555555557
50,25,1.7625,0.533900822222222
50,25,1.7875,0.5516085333333336
50,25,1.8125,0.5434483444444446
50,25,1.8375,0.5736055444444443
50,25,1.8625,0.6265773666666667
50,25,1.8875,0.6929803111111111
50,25,1.9125,0.7247061222222217
50,25,1.9375,0.8670969777777778
50,25,1.9625,1.0155415777777776
50,25,1.9875,1.0732079222222226
50,25,2.0125,1.1443481555555552
50,25,2.0375,1.156319377777778
50,25,2.0625,1.151030566666667
50,25,2.0875,1.1271858777777781
50,25,2.1125,1.1105327666666671
50,25,2.1375,1.1738014777777779
50,25,2.1625,1.2684396555555557
50,25,2.1875,1.3723431444444445
50,25,2.2125,1.5507347333333326
50,25,2.2375,2.1501680777777774
50,25,2.2625,2.1387851999999996
50,25,2.2875,1.8959566555555556
50,25,2.3125,1.5805409111111115
50,25,2.3375,1.437005711111112
50,25,2.3625,1.2059262222222225
50,25,2.3875,1.131728011111111
50,25,2.4125,1.0375132111111112
50,25,2.4375,1.025231
50,25,2.4625,0.9372590555555557
50,25,2.4875,0.8643218555555551
50,25,2.5125,0.8493534222222224
50,25,2.5375,0.8311334666666665
50,25,2.5625,0.8160001333333333
50,25,2.5875,0.8030919777777776
50,25,2.6125,0.7502394666666662
50,25,2.6375,0.7715641555555559
50,25,2.6625,0.7485447555555556
50,25,2.6875,0.7400931666666668
50,25,2.7125,0.7211061555555555
50,25,2.7375,0.732785555555555
50,25,2.7625,0.7333938
50,25,2.7875,0.7479821666666663
50,25,2.8125,0.7559111111111108
50,25,2.8375,0.784493611111111
50,25,2.8625,0.7800874555555557
50,25,2.8875,0.8242426111111111
50,25,2.9125,0.8281546222222221
50,25,2.9375,0.8582129666666662
50,25,2.9625,0.9289453888888884
50,25,2.9875,1.0199165777777774
50,25,3.0125,1.0682159888888885
50,25,3.0375,1.1539097555555553
50,25,3.0625,1.1944492333333334
50,25,3.0875,1.1533605888888891
50,25,3.1125,1.182972044444445
50,25,3.1375,1.1952193777777775
50,25,3.1625,1.1718580444444446
50,25,3.1875,1.190274811111111
50,25,3.2125,1.1321403666666667
50,25,3.2375,1.136062011111111
50,25,3.2625,1.1595404888888892
50,25,3.2875,1.1638026222222213
50,25,3.3125,1.2307927555555558
50,25,3.3375,1.2554310222222222
50,25,3.3625,1.2419333222222222
50,25,3.3875,1.2546127777777778
50,25,3.4125,1.2184618000000003
50,25,3.4375,1.156072977777778
50,25,3.4625,1.079278155555555
50,25,3.4875,1.0546239555555557
50,25,3.5125,0.9377937888888886
50,25,3.5375,0.9628270111111112
50,25,3.5625,0.9706669222222222
50,25,3.5875,0.9310107333333332
50,25,3.6125,0.9085125444444448
50,25,3.6375,0.8934710000000003
50,25,3.6625,0.8707169444444443
50,25,3.6875,0.8786442111111115
50,25,3.7125,0.8918519999999996
50,25,3.7375,0.8692978222222224
50,25,3.7625,0.8653822333333333
50,25,3.7875,0.8681189999999996
50,25,3.8125,0.829901855555556
50,25,3.8375,0.8573291999999998
50,25,3.8625,0.906925700000001
50,25,3.8875,0.8766561888888889
50,25,3.9125,0.9099043444444442
50,25,3.9375,0.9302859666666667
50,25,3.9625,0.9741326666666669
50,25,3.9875,0.9439500888888894
50,25,4.0125,0.9600002111111107
50,25,4.0375,0.9941796777777774
50,25,4.0625,1.0468924888888889
50,25,4.0875,1.1031195333333343
50,25,4.1125,1.0947115666666671
50,25,4.1375,1.1386105111111113
50,25,4.1625,1.146186422222222
50,25,4.1875,1.1395823222222219
50,25,4.2125,1.103383011111111
50,25,4.2375,1.0980533555555558
50,25,4.2625,1.0909092777777778
50,25,4.2875,1.1050731222222225
50,25,4.3125,1.0555364333333332
50,25,4.3375,1.0782711
50,25,4.3625,1.081719433333333
50,25,4.3875,1.0652993444444445
50,25,4.4125,1.0703684666666666
50,25,4.4375,1.0629861888888885
50,25,4.4625,1.0626333
50,25,4.4875,1.0157104999999997
50,25,4.5125,1.0829919555555554
50,25,4.5375,1.0025346333333331
50,25,4.5625,1.0296989555555562
50,25,4.5875,1.0068667
50,25,4.6125,0.9647699111111117
50,25,4.6375,0.9531002666666667
50,25,4.6625,0.9582844444444447
50,25,4.6875,0.94016
50,25,4.7125,0.9139524666666671
50,25,4.7375,0.9441690777777775
50,25,4.7625,0.9297639777777781
50,25,4.7875,0.9015145555555558
50,25,4.8125,0.9379742777777775
50,25,4.8375,0.9263050777777776
50,25,4.8625,0.9250386888888893
50,25,4.8875,0.9462917555555556
50,25,4.9125,0.9677355666666665
50,25,4.9375,0.9654685333333335
50,25,4.9625,0.9642317888888889
50,25,4.9875,0.9850628222222217
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.07080470000000003
50,25,1.1125,6.834158866666665
50,25,1.1375,8.80967233333333
50,25,1.1625,5.073549477777779
50,25,1.1875,3.286737733333334
50,25,1.2125,2.3134025888888896
50,25,1.2375,1.7317175333333323
50,25,1.2625,1.3869309777777774
50,25,1.2875,1.1899031444444457
50,25,1.3125,1.0643812333333331
50,25,1.3375,0.965981466666666
50,25,1.3625,0.8594498333333336
50,25,1.3875,0.7942344333333332
50,25,1.4125,0.7107966444444443
50,25,1.4375,0.6706089111111111
50,25,1.4625,0.6434189444444448
50,25,1.4875,0.6036977111111109
50,25,1.5125,0.5923967777777781
50,25,1.5375,0.5443904333333335
50,25,1.5625,0.5369599999999999
50,25,1.5875,0.5480315444444446
50,25,1.6125,0.5587600333333336
50,25,1.6375,0.5325192000000001
50,25,1.6625,0.5070677666666666
50,25,1.6875,0.5191111111111109
50,25,1.7125,0.5185403000000001
50,25,1.7375,0.4846045
50,25,1.7625,0.5282271
50,25,1.7875,0.5130071333333336
50,25,1.8125,0.5848276888888887
50,25,1.8375,0.5741497555555555
50,25,1.8625,0.5830874222222222
50,25,1.8875,0.6368212777777778
50,25,1.9125,0.738823788888889
50,25,1.9375,0.8541937000000002
50,25,1.9625,1.0507008666666666
50,25,1.9875,1.133082211111111
50,25,2.0125,1.1021121111111107
50,25,2.0375,1.1253990444444446
50,25,2.0625,1.099151777777778
50,25,2.0875,1.1631139888888893
50,25,2.1125,1.1763316333333336
50,25,2.1375,1.1836260111111112
50,25,2.1625,1.2906361555555554
50,25,2.1875,1.3408003000000002
50,25,2.2125,1.6063280222222227
50,25,2.2375,2.082682044444444
50,25,2.2625,2.1732603666666663
50,25,2.2875,1.8426233333333322
50,25,2.3125,1.5593517222222228
50,25,2.3375,1.4477009000000007
50,25,2.3625,1.2368256444444443
50,25,2.3875,1.0969636666666662
50,25,2.4125,1.038756733333333
50,25,2.4375,0.9809233222222227
50,25,2.4625,0.9425382777777777
50,25,2.4875,0.8816082222222216
50,25,2.5125,0.8811941999999997
50,25,2.5375,0.8370448
50,25,2.5625,0.8405855222222223
50,25,2.5875,0.825507411111111
50,25,2.6125,0.8214355888888889
50,25,2.6375,0.7825594444444447
50,25,2.6625,0.7248826666666666
50,25,2.6875,0.7159070777777778
50,25,2.7125,0.7480186222222224
50,25,2.7375,0.7926942333333321
50,25,2.7625,0.7594571888888889
50,25,2.7875,0.7497758888888888
50,25,2.8125,0.7388444444444442
50,25,2.8375,0.7633482888888887
50,25,2.8625,0.7678603666666667
50,25,2.8875,0.7847620777777781
50,25,2.9125,0.7934765666666663
50,25,2.9375,0.8462980555555552
50,25,2.9625,0.9083546777777775
50,25,2.9875,1.0282847777777773
50,25,3.0125,1.0931122666666664
50,25,3.0375,1.097284144444445
50,25,3.0625,1.1627757444444446
50,25,3.0875,1.1637250111111108
50,25,3.1125,1.1980724555555555
50,25,3.1375,1.173546100000001
50,25,3.1625,1.1234785777777783
50,25,3.1875,1.172706211111111
50,25,3.2125,1.137743511111111
50,25,3.2375,1.1836296333333332
50,25,3.2625,1.1837550888888893
50,25,3.2875,1.1558937888888883
50,25,3.3125,1.1876230222222222
50,25,3.3375,1.220974144444445
50,25,3.3625,1.2850560444444452
50,25,3.3875,1.2416238777777775
50,25,3.4125,1.192381233333333
50,25,3.4375,1.159854777777778
50,25,3.4625,1.076678899999999
50,25,3.4875,1.0443012777777776
50,25,3.5125,0.9964414777777778
50,25,3.5375,1.0029684333333333
50,25,3.5625,0.9639300555555553
50,25,3.5875,0.9312893999999998
50,25,3.6125,0.9035298111111112
50,25,3.6375,0.9118901888888892
50,25,3.6625,0.8925598999999997
50,25,3.6875,0.8992544111111109
50,25,3.7125,0.8880809555555546
50,25,3.7375,0.891505222222222
50,25,3.7625,0.8962127444444445
50,25,3.7875,0.8831685444444443
50,25,3.8125,0.8498362777777771
50,25,3.8375,0.9003259555555556
50,25,3.8625,0.8970875000000008
50,25,3.8875,0.8619937555555561
50,25,3.9125,0.9165497333333328
50,25,3.9375,0.9130160666666669
50,25,3.9625,0.9236595000000002
50,25,3.9875,0.9268967777777785
50,25,4.0125,0.960498644444444
50,25,4.0375,1.0070589111111115
50,25,4.0625,1.0008617111111116
50,25,4.0875,1.0492968666666664
50,25,4.1125,1.0820672000000005
50,25,4.1375,1.1067072222222223
50,25,4.1625,1.134895122222222
50,25,4.1875,1.0837017444444446
50,25,4.2125,1.0964988
50,25,4.2375,1.1348675222222222
50,25,4.2625,1.108270011111111
50,25,4.2875,1.0714871444444445
50,25,4.3125,1.0750147222222222
50,25,4.3375,1.0886457666666662
50,25,4.3625,1.0979944777777784
50,25,4.3875,1.033618466666667
50,25,4.4125,1.0862325111111106
50,25,4.4375,1.0749297888888887
50,25,4.4625,1.086162733333333
50,25,4.4875,1.0375489333333328
50,25,4.5125,1.0692523555555558
50,25,4.5375,1.0505786888888888
50,25,4.5625,1.039561944444445
50,25,4.5875,1.0079566444444445
50,25,4.6125,0.9630354222222226
50,25,4.6375,0.9673320666666664
50,25,4.6625,0.9484185111111114
50,25,4.6875,0.9437866666666668
50,25,4.7125,0.9396288666666671
50,25,4.7375,0.9433247333333333
50,25,4.7625,0.9234647777777782
50,25,4.7875,0.9384858333333332
50,25,4.8125,0.9346495777777777
50,25,4.8375,0.9591733333333335
50,25,4.8625,0.9268895888888888
50,25,4.8875,0.9514069111111108
50,25,4.9125,0.9473793777777779
50,25,4.9375,0.9794432555555557
50,25,4.9625,0.9706801444444445
50,25,4.9875,0.9389475555555551
50,25,0.0125,0.0
50,25,0.0375,0.0
50,25,0.0625,0.0
50,25,0.0875,0.0
50,25,0.1125,0.0
50,25,0.1375,0.0
50,25,0.1625,0.0
50,25,0.1875,0.0
50,25,0.2125,0.0
50,25,0.2375,0.0
50,25,0.2625,0.0
50,25,0.2875,0.0
50,25,0.3125,0.0
50,25,0.3375,0.0
50,25,0.3625,0.0
50,25,0.3875,0.0
50,25,0.4125,0.0
50,25,0.4375,0.0
50,25,0.4625,0.0
50,25,0.4875,0.0
50,25,0.5125,0.0
50,25,0.5375,0.0
50,25,0.5625,0.0
50,25,0.5875,0.0
50,25,0.6125,0.0
50,25,0.6375,0.0
50,25,0.6625,0.0
50,25,0.6875,0.0
50,25,0.7125,0.0
50,25,0.7375,0.0
50,25,0.7625,0.0
50,25,0.7875,0.0
50,25,0.8125,0.0
50,25,0.8375,0.0
50,25,0.8625,0.0
50,25,0.8875,0.0
50,25,0.9125,0.0
50,25,0.9375,0.0
50,25,0.9625,0.0
50,25,0.9875,0.0
50,25,1.0125,0.0
50,25,1.0375,0.0
50,25,1.0625,0.0
50,25,1.0875,0.06068973333333335
50,25,1.1125,6.98337238888889
50,25,1.1375,8.788573377777775
50,25,1.1625,4.949678555555554
50,25,1.1875,3.268211366666667
50,25,1.2125,2.1971139111111118
50,25,1.2375,1.7511115333333325
50,25,1.2625,1.4645547222222213
50,25,1.2875,1.2520391333333345
50,25,1.3125,0.9866669222222222
50,25,1.3375,0.9084114222222215
50,25,1.3625,0.8513764222222225
50,25,1.3875,0.7711713777777779
50,25,1.4125,0.7709735888888888
50,25,1.4375,0.6393045111111116
50,25,1.4625,0.6406839000000002
50,25,1.4875,0.5996640777777775
50,25,1.5125,0.5712397666666669
50,25,1.5375,0.5606505444444444
50,25,1.5625,0.55488
50,25,1.5875,0.5568504666666667
50,25,1.6125,0.548837577777778
50,25,1.6375,0.4989314444444444
50,25,1.6625,0.5395490555555557
50,25,1.6875,0.5155555111111108
50,25,1.7125,0.5459855777777777
50,25,1.7375,0.5030217
50,25,1.7625,0.562837
50,25,1.7875,0.5437763444444449
50,25,1.8125,0.5351725666666668
50,25,1.8375,0.5801361222222219
